 ******* Program HYDRUS
 ******* None                                                                    
 Date:   0.**.    Time: ***:**:**
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      80.0000  0.25145E-01  0.12898E+00  0.25145E-01  0.12898E+00 -0.28630E-01 -0.12398E+02  0.57296E+01 -0.12403E+02  0.57296E+01 -0.12984E+01 -0.19295E+03 -0.18637E+03 -0.34497E+03  0.00000E+00  0.15793E-03  0.18080E+02  0.14250E+02  0.18556E+01    394  0.00000E+00      0.000
      81.0000  0.38447E-01  0.17465E+00  0.38448E-01  0.17465E+00 -0.33774E-01 -0.12360E+02  0.59042E+01 -0.12365E+02  0.59042E+01 -0.13309E+01 -0.22927E+03 -0.21652E+03 -0.32544E+03  0.00000E+00  0.15793E-03  0.17849E+02  0.14250E+02  0.18936E+01    396  0.00000E+00      0.000
      82.0000 -0.41000E+00  0.11123E+00 -0.41000E+00  0.11123E+00 -0.40781E-01 -0.12770E+02  0.60154E+01 -0.12774E+02  0.60154E+01 -0.13682E+01 -0.19003E+03 -0.20591E+03 -0.30244E+03  0.00000E+00  0.17380E-03  0.18110E+02  0.14660E+02  0.18936E+01    409  0.00000E+00      0.000
      83.0000 -0.22800E+01  0.22017E-01 -0.22800E+01  0.22017E-01 -0.53156E-01 -0.15050E+02  0.60374E+01 -0.15054E+02  0.60375E+01 -0.14159E+01 -0.10126E+03 -0.12258E+03 -0.28367E+03  0.00000E+00  0.19610E-03  0.20320E+02  0.16940E+02  0.18936E+01    424  0.00000E+00      0.000
      84.0000 -0.30000E-01  0.98486E-01 -0.30001E-01  0.98486E-01 -0.67756E-01 -0.15080E+02  0.61359E+01 -0.15084E+02  0.61359E+01 -0.14767E+01 -0.16609E+03 -0.15948E+03 -0.26152E+03  0.00000E+00  0.21523E-03  0.20191E+02  0.16970E+02  0.18936E+01    437  0.00000E+00      0.000
      85.0000 -0.10000E-01  0.12313E+00 -0.99997E-02  0.12313E+00 -0.97975E-01 -0.15090E+02  0.62591E+01 -0.15094E+02  0.62591E+01 -0.15593E+01 -0.19306E+03 -0.18316E+03 -0.23199E+03  0.00000E+00  0.22138E-03  0.19996E+02  0.16980E+02  0.18936E+01    450  0.00000E+00      0.000
      86.0000  0.00000E+00  0.18419E+00  0.77110E-06  0.18419E+00 -0.13024E+00 -0.15090E+02  0.64433E+01 -0.15095E+02  0.64433E+01 -0.16805E+01 -0.21739E+03 -0.20361E+03 -0.21331E+03  0.00000E+00  0.22138E-03  0.19705E+02  0.16980E+02  0.18936E+01    453  0.00000E+00      0.000
      87.0000  0.00000E+00  0.19834E+00  0.38883E-06  0.19834E+00 -0.14415E+00 -0.15090E+02  0.66416E+01 -0.15095E+02  0.66416E+01 -0.18221E+01 -0.23845E+03 -0.22250E+03 -0.20558E+03  0.00000E+00  0.22138E-03  0.19370E+02  0.16980E+02  0.18936E+01    455  0.00000E+00      0.000
      88.0000  0.16490E-01  0.19387E+00  0.16490E-01  0.19387E+00 -0.14694E+00 -0.15073E+02  0.68355E+01 -0.15078E+02  0.68355E+01 -0.19687E+01 -0.26262E+03 -0.24138E+03 -0.20344E+03  0.00000E+00  0.22138E-03  0.19011E+02  0.16980E+02  0.19102E+01    457  0.00000E+00      0.000
      89.0000  0.00000E+00  0.11891E+00  0.18746E-02  0.11891E+00 -0.14390E+00 -0.15073E+02  0.69544E+01 -0.15077E+02  0.69544E+01 -0.21126E+01 -0.27979E+03 -0.25754E+03 -0.20539E+03  0.00000E+00  0.22138E-03  0.18673E+02  0.16980E+02  0.19121E+01    458  0.00000E+00      0.000
      90.0000 -0.50000E-01  0.13656E+00 -0.49999E-01  0.13656E+00 -0.13848E+00 -0.15123E+02  0.70909E+01 -0.15127E+02  0.70909E+01 -0.22535E+01 -0.27725E+03 -0.26353E+03 -0.20815E+03  0.00000E+00  0.22579E-03  0.18446E+02  0.17030E+02  0.19121E+01    471  0.00000E+00      0.000
      91.0000 -0.70000E-01  0.13702E+00 -0.69999E-01  0.13702E+00 -0.13145E+00 -0.15193E+02  0.72280E+01 -0.15197E+02  0.72280E+01 -0.23881E+01 -0.27759E+03 -0.26801E+03 -0.21227E+03  0.00000E+00  0.22590E-03  0.18244E+02  0.17100E+02  0.19121E+01    484  0.00000E+00      0.000
      92.0000 -0.57984E-01  0.23247E+00 -0.57984E-01  0.23247E+00 -0.12371E+00 -0.15251E+02  0.74604E+01 -0.15255E+02  0.74604E+01 -0.25151E+01 -0.29688E+03 -0.28345E+03 -0.21681E+03  0.00000E+00  0.24976E-03  0.17944E+02  0.17170E+02  0.19241E+01    497  0.00000E+00      0.000
      93.0000 -0.80000E-01  0.25734E+00 -0.80000E-01  0.25734E+00 -0.11573E+00 -0.15331E+02  0.77178E+01 -0.15335E+02  0.77178E+01 -0.26343E+01 -0.31020E+03 -0.29829E+03 -0.22149E+03  0.00000E+00  0.25599E-03  0.17648E+02  0.17250E+02  0.19241E+01    510  0.00000E+00      0.000
      94.0000 -0.14000E+00  0.73606E-01 -0.14000E+00  0.73606E-01 -0.10753E+00 -0.15471E+02  0.77914E+01 -0.15475E+02  0.77914E+01 -0.27454E+01 -0.28228E+03 -0.28636E+03 -0.22630E+03  0.00000E+00  0.30192E-03  0.17601E+02  0.17390E+02  0.19241E+01    523  0.00000E+00      0.000
      95.0000  0.51969E-01  0.24592E+00  0.51969E-01  0.24592E+00 -0.99318E-01 -0.15419E+02  0.80373E+01 -0.15424E+02  0.80373E+01 -0.28474E+01 -0.35371E+03 -0.31538E+03 -0.23112E+03  0.00000E+00  0.30192E-03  0.17244E+02  0.17390E+02  0.19750E+01    526  0.00000E+00      0.000
      96.0000  0.34689E-01  0.29424E+00  0.34689E-01  0.29424E+00 -0.91283E-01 -0.15385E+02  0.83315E+01 -0.15389E+02  0.83315E+01 -0.29404E+01 -0.41025E+03 -0.35256E+03 -0.23585E+03  0.00000E+00  0.30192E-03  0.16838E+02  0.17390E+02  0.20092E+01    528  0.00000E+00      0.000
      97.0000 -0.20000E+00  0.27141E+00 -0.20000E+00  0.27141E+00 -0.82999E-01 -0.15585E+02  0.86029E+01 -0.15589E+02  0.86029E+01 -0.30271E+01 -0.33601E+03 -0.34927E+03 -0.24070E+03  0.00000E+00  0.30763E-03  0.16680E+02  0.17590E+02  0.20092E+01    541  0.00000E+00      0.000
      98.0000  0.00000E+00  0.19039E+00 -0.24427E-06  0.19039E+00 -0.77543E-01 -0.15585E+02  0.87933E+01 -0.15589E+02  0.87933E+01 -0.31060E+01 -0.40936E+03 -0.37195E+03 -0.24686E+03  0.00000E+00  0.30763E-03  0.16390E+02  0.17590E+02  0.20098E+01    544  0.00000E+00      0.000
      99.0000  0.22755E-01  0.28885E+00  0.22755E-01  0.28885E+00 -0.73467E-01 -0.15562E+02  0.90822E+01 -0.15567E+02  0.90822E+01 -0.31804E+01 -0.48380E+03 -0.41100E+03 -0.25302E+03  0.00000E+00  0.30763E-03  0.16037E+02  0.17590E+02  0.20317E+01    546  0.00000E+00      0.000
     100.0000  0.00000E+00  0.29480E+00  0.93270E-07  0.29480E+00 -0.69435E-01 -0.15562E+02  0.93770E+01 -0.15567E+02  0.93770E+01 -0.32508E+01 -0.55020E+03 -0.45618E+03 -0.25910E+03  0.00000E+00  0.30763E-03  0.15675E+02  0.17590E+02  0.20317E+01    548  0.00000E+00      0.000
     101.0000  0.23198E-01  0.30577E+00  0.22924E-01  0.30577E+00 -0.65407E-01 -0.15539E+02  0.96827E+01 -0.15544E+02  0.96828E+01 -0.33162E+01 -0.68107E+03 -0.51578E+03 -0.26517E+03  0.00000E+00  0.30763E-03  0.15292E+02  0.17590E+02  0.20546E+01    549  0.00000E+00      0.000
     102.0000  0.35664E-01  0.30954E+00  0.35570E-01  0.30954E+00 -0.61369E-01 -0.15503E+02  0.99923E+01 -0.15509E+02  0.99923E+01 -0.33776E+01 -0.91714E+03 -0.60058E+03 -0.27125E+03  0.00000E+00  0.30763E-03  0.14889E+02  0.17590E+02  0.20902E+01    550  0.00000E+00      0.000
     103.0000  0.22710E-01  0.34100E+00  0.21923E-01  0.34100E+00 -0.57321E-01 -0.15480E+02  0.10333E+02 -0.15487E+02  0.10333E+02 -0.34349E+01 -0.12251E+04 -0.70651E+03 -0.27735E+03  0.00000E+00  0.30763E-03  0.14499E+02  0.17590E+02  0.21121E+01    551  0.00000E+00      0.000
     104.0000  0.30160E-01  0.34132E+00  0.31965E-01  0.33738E+00 -0.53269E-01 -0.15450E+02  0.10675E+02 -0.15455E+02  0.10671E+02 -0.34882E+01 -0.23498E+04 -0.90093E+03 -0.28347E+03  0.00000E+00  0.30763E-03  0.14075E+02  0.17590E+02  0.21441E+01    552  0.00000E+00      0.000
     105.0000  0.20497E-01  0.35184E+00  0.26196E-01  0.31471E+00 -0.49188E-01 -0.15430E+02  0.11026E+02 -0.15428E+02  0.10985E+02 -0.35374E+01 -0.62749E+04 -0.12577E+04 -0.28962E+03  0.00000E+00  0.30763E-03  0.13668E+02  0.17590E+02  0.21703E+01    553  0.00000E+00      0.000
     106.0000  0.99120E-02  0.33299E+00  0.10933E-01  0.26323E+00 -0.45080E-01 -0.15420E+02  0.11359E+02 -0.15417E+02  0.11249E+02 -0.35825E+01 -0.10453E+05 -0.17422E+04 -0.29581E+03  0.00000E+00  0.30763E-03  0.13298E+02  0.17590E+02  0.21812E+01    554  0.00000E+00      0.000
     107.0000  0.57780E-02  0.35908E+00  0.57780E-02  0.24296E+00 -0.40867E-01 -0.15414E+02  0.11719E+02 -0.15412E+02  0.11492E+02 -0.36233E+01 -0.13596E+05 -0.22279E+04 -0.30214E+03  0.00000E+00  0.30763E-03  0.12988E+02  0.17590E+02  0.21870E+01    555  0.00000E+00      0.000
     108.0000  0.00000E+00  0.15857E+00 -0.26162E-09  0.10805E+00 -0.37635E-01 -0.15414E+02  0.11877E+02 -0.15412E+02  0.11600E+02 -0.36610E+01 -0.10470E+05 -0.25770E+04 -0.30966E+03  0.00000E+00  0.30763E-03  0.12708E+02  0.17590E+02  0.21870E+01    556  0.00000E+00      0.000
     109.0000  0.35080E-02  0.32636E+00  0.35080E-02  0.19440E+00 -0.35647E-01 -0.15411E+02  0.12203E+02 -0.15408E+02  0.11794E+02 -0.36966E+01 -0.13225E+05 -0.27620E+04 -0.31753E+03  0.00000E+00  0.30763E-03  0.12560E+02  0.17590E+02  0.21905E+01    557  0.00000E+00      0.000
     110.0000  0.00000E+00  0.34914E+00 -0.25931E-09  0.18646E+00 -0.33745E-01 -0.15411E+02  0.12553E+02 -0.15408E+02  0.11980E+02 -0.37303E+01 -0.11138E+05 -0.30195E+04 -0.32501E+03  0.00000E+00  0.30763E-03  0.12332E+02  0.17590E+02  0.21905E+01    558  0.00000E+00      0.000
     111.0000  0.12679E-01  0.33452E+00  0.12679E-01  0.16377E+00 -0.31918E-01 -0.15398E+02  0.12887E+02 -0.15396E+02  0.12144E+02 -0.37623E+01 -0.56698E+05 -0.41855E+04 -0.33219E+03  0.00000E+00  0.30763E-03  0.12101E+02  0.17590E+02  0.22032E+01    559  0.00000E+00      0.000
     112.0000  0.29382E-01  0.33606E+00  0.60378E-02  0.15092E+00 -0.30151E-01 -0.15369E+02  0.13223E+02 -0.15389E+02  0.12295E+02 -0.37924E+01 -0.10000E+06 -0.52929E+04 -0.33910E+03  0.00000E+00  0.30763E-03  0.11901E+02  0.17590E+02  0.22092E+01    560  0.00000E+00      0.000
     113.0000  0.46220E-02  0.36682E+00  0.31908E-02  0.14900E+00 -0.28453E-01 -0.15364E+02  0.13590E+02 -0.15386E+02  0.12444E+02 -0.38209E+01 -0.10000E+06 -0.56101E+04 -0.34584E+03  0.00000E+00  0.30763E-03  0.11719E+02  0.17590E+02  0.22124E+01    561  0.00000E+00      0.000
     114.0000  0.00000E+00  0.12233E+00 -0.27696E-09  0.51718E-01 -0.26795E-01 -0.15364E+02  0.13712E+02 -0.15386E+02  0.12496E+02 -0.38477E+01 -0.53270E+05 -0.50554E+04 -0.35237E+03  0.00000E+00  0.30763E-03  0.11543E+02  0.17590E+02  0.22124E+01    562  0.00000E+00      0.000
     115.0000 -0.18000E+00  0.27804E+00 -0.18000E+00  0.15867E+00 -0.25156E-01 -0.15544E+02  0.13990E+02 -0.15566E+02  0.12636E+02 -0.38736E+01 -0.10479E+04 -0.32329E+04 -0.35879E+03  0.00000E+00  0.47999E-03  0.11560E+02  0.17770E+02  0.22124E+01    583  0.00000E+00      0.000
     116.0000  0.20311E-01  0.35476E+00  0.22718E-01  0.17337E+00 -0.23558E-01 -0.15524E+02  0.14345E+02 -0.15545E+02  0.12826E+02 -0.38978E+01 -0.55699E+04 -0.36481E+04 -0.36508E+03  0.00000E+00  0.47999E-03  0.11324E+02  0.17770E+02  0.22337E+01    589  0.00000E+00      0.000
     117.0000  0.10491E-01  0.37722E+00  0.10491E-01  0.13533E+00 -0.21980E-01 -0.15513E+02  0.14722E+02 -0.15534E+02  0.12976E+02 -0.39203E+01 -0.13970E+05 -0.43691E+04 -0.37128E+03  0.00000E+00  0.47999E-03  0.11128E+02  0.17770E+02  0.22453E+01    592  0.00000E+00      0.000
     118.0000  0.26948E-01  0.40030E+00  0.66515E-02  0.11898E+00 -0.20405E-01 -0.15486E+02  0.15123E+02 -0.15517E+02  0.13099E+02 -0.39411E+01 -0.10000E+06 -0.63393E+04 -0.37748E+03  0.00000E+00  0.47999E-03  0.10960E+02  0.17770E+02  0.22620E+01    594  0.00000E+00      0.000
     119.0000 -0.30000E-01  0.34654E+00 -0.30417E-01  0.10726E+00 -0.18772E-01 -0.15516E+02  0.15469E+02 -0.15548E+02  0.13203E+02 -0.39606E+01 -0.37618E+04 -0.45915E+04 -0.38390E+03  0.41698E-03  0.11834E-02  0.10867E+02  0.17801E+02  0.22620E+01    608  0.00000E+00      0.000
     120.0000  0.00000E+00  0.31851E+00  0.12450E-02  0.89990E-01 -0.17763E-01 -0.15516E+02  0.15788E+02 -0.15546E+02  0.13296E+02 -0.39786E+01 -0.69790E+04 -0.47153E+04 -0.39198E+03  0.00000E+00  0.11834E-02  0.10752E+02  0.17801E+02  0.22632E+01    612  0.00000E+00      0.000
     121.0000  0.00000E+00  0.28212E+00  0.51845E-03  0.75538E-01 -0.17042E-01 -0.15516E+02  0.16070E+02 -0.15546E+02  0.13372E+02 -0.39958E+01 -0.77934E+04 -0.47893E+04 -0.39946E+03  0.00000E+00  0.11834E-02  0.10653E+02  0.17801E+02  0.22637E+01    614  0.00000E+00      0.000
     122.0000  0.00000E+00  0.32296E+00  0.52228E-04  0.83949E-01 -0.16360E-01 -0.15516E+02  0.16393E+02 -0.15546E+02  0.13457E+02 -0.40124E+01 -0.79613E+04 -0.48503E+04 -0.40657E+03  0.00000E+00  0.11834E-02  0.10556E+02  0.17801E+02  0.22638E+01    616  0.00000E+00      0.000
     123.0000  0.00000E+00  0.27008E+00  0.42291E-04  0.65567E-01 -0.15708E-01 -0.15516E+02  0.16663E+02 -0.15546E+02  0.13523E+02 -0.40281E+01 -0.80092E+04 -0.49339E+04 -0.41331E+03  0.00000E+00  0.11834E-02  0.10456E+02  0.17801E+02  0.22638E+01    617  0.00000E+00      0.000
     124.0000 -0.27700E+01  0.13720E+00 -0.27700E+01  0.13698E+00 -0.15074E-01 -0.18286E+02  0.16800E+02 -0.18316E+02  0.13628E+02 -0.40435E+01 -0.13537E+03 -0.66072E+03 -0.41995E+03  0.00000E+00  0.11883E-02  0.13107E+02  0.20571E+02  0.22638E+01    691  0.00000E+00      0.000
     125.0000 -0.70000E-01  0.26326E+00 -0.70000E-01  0.26326E+00 -0.14459E-01 -0.18356E+02  0.17063E+02 -0.18386E+02  0.13891E+02 -0.40582E+01 -0.32048E+03 -0.44325E+03 -0.42633E+03  0.00000E+00  0.12198E-02  0.12900E+02  0.20641E+02  0.22638E+01    708  0.00000E+00      0.000
     126.0000 -0.35000E+00  0.32308E+00 -0.35000E+00  0.32308E+00 -0.13864E-01 -0.18706E+02  0.17386E+02 -0.18736E+02  0.14214E+02 -0.40723E+01 -0.29992E+03 -0.43701E+03 -0.43251E+03  0.00000E+00  0.12347E-02  0.12913E+02  0.20991E+02  0.22638E+01    721  0.00000E+00      0.000
     127.0000  0.00000E+00  0.41344E+00  0.48596E-07  0.41344E+00 -0.13288E-01 -0.18706E+02  0.17800E+02 -0.18736E+02  0.14628E+02 -0.40858E+01 -0.49862E+03 -0.52956E+03 -0.43849E+03  0.00000E+00  0.12347E-02  0.12509E+02  0.20991E+02  0.22638E+01    725  0.00000E+00      0.000
     128.0000 -0.19000E+00  0.27737E+00 -0.19000E+00  0.27737E+00 -0.12734E-01 -0.18896E+02  0.18077E+02 -0.18926E+02  0.14905E+02 -0.40988E+01 -0.43514E+03 -0.55856E+03 -0.44425E+03  0.00000E+00  0.12687E-02  0.12407E+02  0.21181E+02  0.22638E+01    738  0.00000E+00      0.000
     129.0000 -0.90000E-01  0.23731E+00 -0.90000E-01  0.23731E+00 -0.12210E-01 -0.18986E+02  0.18315E+02 -0.19016E+02  0.15142E+02 -0.41112E+01 -0.51580E+03 -0.60066E+03 -0.44969E+03  0.00000E+00  0.12787E-02  0.12247E+02  0.21271E+02  0.22638E+01    751  0.00000E+00      0.000
     130.0000  0.00000E+00  0.34459E+00  0.44867E-08  0.34459E+00 -0.11729E-01 -0.18986E+02  0.18659E+02 -0.19017E+02  0.15487E+02 -0.41231E+01 -0.75797E+03 -0.71948E+03 -0.45467E+03  0.00000E+00  0.12787E-02  0.11918E+02  0.21271E+02  0.22638E+01    754  0.00000E+00      0.000
     131.0000  0.00000E+00  0.46083E+00 -0.32617E-07  0.46083E+00 -0.11295E-01 -0.18986E+02  0.19120E+02 -0.19018E+02  0.15948E+02 -0.41345E+01 -0.11963E+04 -0.96233E+03 -0.45921E+03  0.00000E+00  0.12787E-02  0.11484E+02  0.21271E+02  0.22638E+01    756  0.00000E+00      0.000
     132.0000 -0.15000E+01  0.23671E+00 -0.15000E+01  0.23671E+00 -0.10885E-01 -0.20486E+02  0.19357E+02 -0.20518E+02  0.16185E+02 -0.41456E+01 -0.18849E+03 -0.51374E+03 -0.46345E+03  0.00000E+00  0.13348E-02  0.12734E+02  0.22771E+02  0.22638E+01    783  0.00000E+00      0.000
     133.0000  0.00000E+00  0.36769E+00  0.66216E-07  0.36769E+00 -0.10507E-01 -0.20486E+02  0.19724E+02 -0.20518E+02  0.16552E+02 -0.41562E+01 -0.42578E+03 -0.51861E+03 -0.46738E+03  0.00000E+00  0.13348E-02  0.12370E+02  0.22771E+02  0.22638E+01    790  0.00000E+00      0.000
     134.0000  0.00000E+00  0.47683E+00  0.90542E-07  0.47683E+00 -0.10149E-01 -0.20486E+02  0.20201E+02 -0.20519E+02  0.17029E+02 -0.41665E+01 -0.64515E+03 -0.65242E+03 -0.47109E+03  0.00000E+00  0.13348E-02  0.11919E+02  0.22771E+02  0.22638E+01    793  0.00000E+00      0.000
     135.0000 -0.17000E+01  0.67324E-01 -0.17000E+01  0.67324E-01 -0.97996E-02 -0.22186E+02  0.20268E+02 -0.22219E+02  0.17096E+02 -0.41765E+01 -0.15619E+03 -0.33121E+03 -0.47472E+03  0.00000E+00  0.14371E-02  0.13538E+02  0.24471E+02  0.22638E+01    815  0.00000E+00      0.000
     136.0000  0.00000E+00  0.17401E+00 -0.43174E-06  0.17401E+00 -0.94539E-02 -0.22186E+02  0.20442E+02 -0.22219E+02  0.17270E+02 -0.41861E+01 -0.29567E+03 -0.33276E+03 -0.47831E+03  0.00000E+00  0.14371E-02  0.13370E+02  0.24471E+02  0.22638E+01    821  0.00000E+00      0.000
     137.0000 -0.30000E+00  0.32297E+00 -0.30000E+00  0.32297E+00 -0.91076E-02 -0.22486E+02  0.20765E+02 -0.22520E+02  0.17593E+02 -0.41953E+01 -0.28435E+03 -0.35389E+03 -0.48190E+03  0.00000E+00  0.14744E-02  0.13339E+02  0.24771E+02  0.22638E+01    834  0.00000E+00      0.000
     138.0000  0.00000E+00  0.41362E+00 -0.15365E-06  0.41362E+00 -0.87641E-02 -0.22486E+02  0.21179E+02 -0.22520E+02  0.18007E+02 -0.42042E+01 -0.43968E+03 -0.43545E+03 -0.48547E+03  0.00000E+00  0.14744E-02  0.12939E+02  0.24771E+02  0.22638E+01    838  0.00000E+00      0.000
     139.0000  0.18274E-01  0.39619E+00  0.18274E-01  0.39619E+00 -0.85868E-02 -0.22468E+02  0.21575E+02 -0.22502E+02  0.18403E+02 -0.42128E+01 -0.62331E+03 -0.54384E+03 -0.48897E+03  0.00000E+00  0.14744E-02  0.12510E+02  0.24771E+02  0.22822E+01    840  0.00000E+00      0.000
     140.0000 -0.82000E+00  0.32501E+00 -0.82000E+00  0.32501E+00 -0.84997E-02 -0.23288E+02  0.21900E+02 -0.23322E+02  0.18728E+02 -0.42214E+01 -0.24697E+03 -0.43135E+03 -0.49150E+03  0.00000E+00  0.14922E-02  0.12996E+02  0.25591E+02  0.22822E+01    855  0.00000E+00      0.000
     141.0000 -0.35630E-02  0.46101E+00 -0.35630E-02  0.46101E+00 -0.84546E-02 -0.23291E+02  0.22361E+02 -0.23325E+02  0.19189E+02 -0.42298E+01 -0.49671E+03 -0.51912E+03 -0.49273E+03  0.00000E+00  0.15262E-02  0.12531E+02  0.25601E+02  0.22887E+01    868  0.00000E+00      0.000
     142.0000 -0.10000E+00  0.42678E+00 -0.10000E+00  0.42678E+00 -0.84413E-02 -0.23391E+02  0.22788E+02 -0.23425E+02  0.19616E+02 -0.42383E+01 -0.55906E+03 -0.61737E+03 -0.49311E+03  0.00000E+00  0.15347E-02  0.12196E+02  0.25701E+02  0.22887E+01    881  0.00000E+00      0.000
     143.0000 -0.22000E+00  0.27988E+00 -0.22000E+00  0.27988E+00 -0.84429E-02 -0.23611E+02  0.23068E+02 -0.23645E+02  0.19896E+02 -0.42467E+01 -0.46715E+03 -0.63095E+03 -0.49307E+03  0.00000E+00  0.15714E-02  0.12126E+02  0.25921E+02  0.22887E+01    894  0.00000E+00      0.000
     144.0000  0.17226E-01  0.47190E+00  0.17226E-01  0.47190E+00 -0.84445E-02 -0.23594E+02  0.23540E+02 -0.23629E+02  0.20368E+02 -0.42552E+01 -0.93296E+03 -0.81726E+03 -0.49303E+03  0.00000E+00  0.15714E-02  0.11677E+02  0.25931E+02  0.23147E+01    898  0.00000E+00      0.000
     145.0000  0.00000E+00  0.47405E+00  0.20382E-03  0.47154E+00 -0.84346E-02 -0.23594E+02  0.24014E+02 -0.23629E+02  0.20840E+02 -0.42636E+01 -0.16118E+04 -0.11728E+04 -0.49330E+03  0.00000E+00  0.15714E-02  0.11195E+02  0.25931E+02  0.23148E+01    900  0.00000E+00      0.000
     146.0000  0.00000E+00  0.49341E+00  0.24577E-02  0.41238E+00 -0.84109E-02 -0.23594E+02  0.24507E+02 -0.23627E+02  0.21278E+02 -0.42720E+01 -0.34472E+04 -0.19713E+04 -0.49395E+03  0.00000E+00  0.15714E-02  0.10719E+02  0.25931E+02  0.23165E+01    902  0.00000E+00      0.000
     147.0000 -0.26000E+00  0.37112E+00 -0.26000E+00  0.30425E+00 -0.83743E-02 -0.23854E+02  0.24878E+02 -0.23887E+02  0.21587E+02 -0.42804E+01 -0.73529E+03 -0.20772E+04 -0.49496E+03  0.00000E+00  0.16090E-02  0.10660E+02  0.26191E+02  0.23165E+01    919  0.00000E+00      0.000
     148.0000 -0.10100E+01  0.28026E+00 -0.10100E+01  0.27125E+00 -0.83206E-02 -0.24864E+02  0.25159E+02 -0.24897E+02  0.21837E+02 -0.42888E+01 -0.26586E+03 -0.11324E+04 -0.49645E+03  0.00000E+00  0.16318E-02  0.11412E+02  0.27201E+02  0.23165E+01    944  0.00000E+00      0.000
     149.0000 -0.22900E+01  0.32200E+00 -0.22900E+01  0.32200E+00 -0.82492E-02 -0.27154E+02  0.25481E+02 -0.27187E+02  0.22158E+02 -0.42970E+01 -0.13577E+03 -0.37536E+03 -0.49841E+03  0.00000E+00  0.16422E-02  0.13375E+02  0.29491E+02  0.23165E+01    968  0.00000E+00      0.000
     150.0000 -0.57000E+00  0.18651E+00 -0.57000E+00  0.18651E+00 -0.81609E-02 -0.27724E+02  0.25667E+02 -0.27757E+02  0.22344E+02 -0.43052E+01 -0.19681E+03 -0.26990E+03 -0.50086E+03  0.00000E+00  0.16761E-02  0.13748E+02  0.30061E+02  0.23165E+01    981  0.00000E+00      0.000
     151.0000  0.39512E-01  0.45008E+00  0.39512E-01  0.45008E+00 -0.80574E-02 -0.27685E+02  0.26117E+02 -0.27719E+02  0.22794E+02 -0.43133E+01 -0.34001E+03 -0.34354E+03 -0.50372E+03  0.00000E+00  0.16761E-02  0.13317E+02  0.30061E+02  0.23543E+01    985  0.00000E+00      0.000
     152.0000  0.00000E+00  0.38614E+00  0.34489E-07  0.38614E+00 -0.79503E-02 -0.27685E+02  0.26503E+02 -0.27719E+02  0.23180E+02 -0.43213E+01 -0.44803E+03 -0.42819E+03 -0.50662E+03  0.00000E+00  0.16761E-02  0.12901E+02  0.30061E+02  0.23549E+01    987  0.00000E+00      0.000
     153.0000  0.00000E+00  0.26921E+00 -0.10440E-06  0.26921E+00 -0.78639E-02 -0.27685E+02  0.26773E+02 -0.27718E+02  0.23449E+02 -0.43292E+01 -0.56038E+03 -0.50804E+03 -0.50901E+03  0.00000E+00  0.16761E-02  0.12566E+02  0.30061E+02  0.23563E+01    989  0.00000E+00      0.000
     154.0000  0.17510E-02  0.44629E+00 -0.26759E-02  0.44629E+00 -0.78164E-02 -0.27683E+02  0.27219E+02 -0.27720E+02  0.23896E+02 -0.43370E+01 -0.68175E+03 -0.58777E+03 -0.51014E+03  0.00000E+00  0.16761E-02  0.12287E+02  0.30061E+02  0.23563E+01    990  0.00000E+00      0.000
     155.0000 -0.18000E+00  0.27967E+00 -0.18000E+00  0.27967E+00 -0.78001E-02 -0.27863E+02  0.27499E+02 -0.27900E+02  0.24175E+02 -0.43448E+01 -0.51041E+03 -0.61059E+03 -0.51083E+03  0.00000E+00  0.17177E-02  0.12178E+02  0.30241E+02  0.23563E+01   1003  0.00000E+00      0.000
     156.0000 -0.28500E+01  0.21400E+00 -0.28500E+01  0.21400E+00 -0.78107E-02 -0.30713E+02  0.27713E+02 -0.30750E+02  0.24389E+02 -0.43526E+01 -0.11324E+03 -0.21006E+03 -0.51055E+03  0.00000E+00  0.17341E-02  0.14805E+02  0.33091E+02  0.23563E+01   1029  0.00000E+00      0.000
     157.0000 -0.15000E+00  0.26011E+00 -0.15000E+00  0.26011E+00 -0.78426E-02 -0.30863E+02  0.27973E+02 -0.30900E+02  0.24650E+02 -0.43605E+01 -0.21733E+03 -0.23682E+03 -0.50967E+03  0.00000E+00  0.17457E-02  0.14688E+02  0.33241E+02  0.23563E+01   1042  0.00000E+00      0.000
     158.0000 -0.10000E-01  0.30044E+00 -0.10000E-01  0.30044E+00 -0.78844E-02 -0.30873E+02  0.28273E+02 -0.30910E+02  0.24950E+02 -0.43683E+01 -0.29197E+03 -0.28938E+03 -0.50850E+03  0.00000E+00  0.17558E-02  0.14390E+02  0.33251E+02  0.23563E+01   1055  0.00000E+00      0.000
